id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
930,1.66041933506e-08,5.68952549868e-10,2.11823915918e-11,1.40669013895e-08,1.61819192635e-10,1.25923399937e-11,1.3000659707e-09,9.00253705116e-09,4.78287970147e-09,2.40344113155e-11,5.5731253713e-08,5.19542515064e-09,1.40391131828e-06,3.63294772867e-09,4.80818227303e-07,2.51837148027e-11,3.1891180027e-11,2.85210451131e-08,2.81278990163e-07,2.85908863104e-11,2.39452394748e-07,5.08749657023e-12,8.97145470001e-11,2.91029010097e-11,3.24122273141e-10,1.7197693261e-09,7.19963991802e-09,3.74345363004e-11,9.70169505355e-10,1.98002105915e-12,2.40810761139e-11,1.27522254693e-13,3.38560828147e-10,1.47634265813e-09,1.2540162394e-11,5.72738108161e-09,3.70900026002e-11,2.69404472882e-13,1.47880163313e-13,2.61506120313e-14,9.50912607479e-14,1.68798982997e-08,2.58110038877e-12,1.73122721903e-11,8.00693278366e-11,4.21378375746e-13,2.83615498938e-10,4.17968187457e-12,3.97670743563e-08,9.5859834663e-09,2.51572270928e-12,7.11510342795e-10,2.4975314218e-08,5.90102399368e-09,8.303829624e-11,2.04837222541e-11,2.45391244408e-12,1.56703553192e-12,4.72803008677e-10,1.24516991516e-10,6.97910354721e-09,2.25932617548e-11,1.72505041349e-08,1.34229860408e-10,8.9539718423e-12,1.00039488585e-08,5.90805380415e-11,5.67161189271e-14,2.01845007471e-13,1.07762126959e-14,1.41101312634e-10,1.44481499998e-10,2.75804292757e-13,1.46405108457e-09,1.05783451655e-09,7.35692062208e-11,1.57797643439e-12,1.35969381943e-11,3.98156456551e-12,7.05698219961e-08,6.06238558582e-09,1.34549497665e-12,2.61811223696e-14,7.87053102649e-11,1.43111185236e-11,1.668236194e-10,1.91627841928e-08,6.39754564506e-13,7.18539479958e-12,5.02013624902e-10,4.02376256184e-12,0.999996502563,1.80644106044e-10,1.14553870669e-07,7.24978595364e-10,1.95925263669e-09,1.1049198582e-11,5.80211634009e-07,3.78349320882e-09
935,3.41833310261e-09,3.71495565256e-10,2.87309689559e-08,2.39965161923e-08,9.91208551098e-09,1.97841188354e-09,2.49517789295e-08,7.10974805235e-09,1.268256794e-10,2.48068320174e-11,1.53844188874e-08,4.45904544326e-09,8.33233144739e-10,2.75506017936e-11,2.74202064454e-10,7.27299932853e-11,3.44032316422e-11,7.79004496501e-09,8.10853979236e-10,1.27755690973e-08,2.52642849901e-11,1.54327236093e-09,4.99819196446e-11,6.96233044374e-10,2.11085709743e-09,9.21706345741e-10,7.31125953623e-09,5.31454207663e-08,3.32775065519e-08,2.15894523447e-11,7.69008023836e-08,1.61481468311e-09,5.10084302027e-09,8.71597191119e-11,6.47112518178e-09,4.60918672607e-10,5.28729068345e-09,1.64795206017e-11,4.8371717534e-10,1.12325064923e-11,1.14271874504e-09,7.64160430536e-12,4.07320834512e-07,7.51380357749e-08,1.34192131367e-09,2.0921224539e-08,5.57254574766e-12,2.93189997907e-10,3.17438214074e-12,5.71041128292e-08,2.58778037947e-09,2.77258761922e-11,1.36088583917e-09,3.30951026573e-11,5.39120219158e-11,1.05478350425e-11,9.139129639e-13,1.54079436818e-09,8.23785357369e-08,7.42092232969e-10,1.95997492385e-09,7.05549091849e-08,1.31757056498e-09,3.60957903521e-09,4.14669819103e-11,5.81405901733e-11,1.69382377461e-09,3.19926369804e-09,3.30018464966e-09,1.03871837315e-07,2.17584490105e-11,3.40213609856e-09,3.29997139309e-11,0.999998462201,1.94475376607e-14,1.38642879287e-10,7.28293066565e-10,5.38191623521e-11,1.7119294573e-12,5.33073673861e-10,4.44992202824e-11,1.89789260488e-08,7.12727150943e-11,3.12436607402e-09,2.29651163114e-10,2.21421750247e-07,2.0240346176e-08,5.87032704542e-11,1.77440893455e-11,5.22047470669e-09,6.56853183417e-09,1.07072332579e-10,2.39005446109e-08,3.80149004886e-11,3.01769648526e-08,4.18525169693e-10,2.1347501586e-08,1.72838431943e-11,6.62753098767e-10
940,3.70617200047e-09,7.06389487099e-10,6.97844661434e-08,1.35956592352e-07,2.45908835921e-10,5.25984019386e-11,1.7279248238e-08,9.16277158476e-09,6.72992965826e-11,1.84986497556e-11,1.59099470369e-07,1.15092509561e-09,6.0925127936e-10,2.78710016442e-10,1.20204109953e-09,1.33166597184e-10,6.51783547694e-13,4.35469052182e-08,1.27998705395e-10,1.74166451277e-09,2.49760902586e-10,3.69119979644e-10,4.93725797608e-10,8.30170296631e-10,4.00504099132e-10,7.56657625095e-09,9.76242359591e-09,1.81876143454e-07,3.95479393272e-08,7.26801171043e-11,2.05255459149e-07,2.60242545391e-08,5.93743587372e-09,5.70072878053e-10,2.90819490062e-07,4.54125912431e-11,1.44353393313e-08,1.66838111938e-11,2.8039987099e-09,3.14967492716e-11,3.47878242226e-09,1.26696124924e-11,2.84880285748e-06,5.20666682226e-08,2.31413202042e-08,5.58528073098e-08,2.12961923126e-11,2.41180471128e-09,8.93404110558e-13,3.15195895257e-10,7.40811017564e-08,1.60154513661e-10,1.02086845919e-05,2.19302856095e-11,2.32694163632e-11,2.60626797558e-11,5.58408453978e-14,7.34378306351e-09,4.00988098084e-06,2.92287040673e-09,6.21419053873e-08,1.31338716827e-08,9.55794236286e-09,2.07665774541e-10,1.30834675458e-10,1.95655389571e-10,3.30284251813e-08,1.40908334493e-07,2.11704492745e-08,3.98929805193e-09,5.57873032964e-12,7.32799814455e-11,8.0698618281e-11,1.16225307741e-05,5.29921638567e-14,1.88284998456e-09,1.72218880654e-10,9.12136861777e-11,4.40949251798e-13,9.17959194181e-08,3.8319616387e-11,0.999966262274,3.79045274067e-10,7.64981509247e-08,1.07469776909e-09,5.65675958659e-09,2.30859514049e-06,4.78069156489e-11,8.91897861863e-12,8.16227600769e-09,7.32003251441e-07,4.93998930545e-10,3.519478298e-08,2.45598945518e-11,3.30445335688e-08,6.02490586498e-10,1.12529434634e-08,2.55568701021e-11,2.29662941099e-09
941,2.59683041237e-07,2.82885725299e-07,6.99303708823e-09,5.06133763891e-06,3.78337325828e-08,8.97674463641e-09,6.10844768526e-07,2.72911881498e-06,4.17281613707e-06,3.32864595534e-08,0.000713850753702,2.12179442284e-07,0.999117545832,1.47265243567e-06,3.62090804195e-07,4.20944925802e-08,2.11610705728e-07,7.91821963497e-08,1.42854114058e-08,3.13568981478e-06,1.08929292768e-07,3.01750531662e-08,1.6937894869e-06,4.10575205869e-10,5.98946232128e-09,2.84323859705e-08,1.08195932206e-05,2.84512713301e-09,2.53168136268e-09,1.15900133023e-09,1.22034470311e-10,1.43054715943e-08,4.0096189945e-07,2.33149035232e-07,9.79390602429e-09,1.17707901242e-06,1.85882593236e-06,3.32808779689e-09,6.3264216785e-10,3.53202906876e-10,1.98000079548e-11,4.42505699571e-05,4.94128072001e-09,1.56563231093e-09,1.12424118259e-07,3.06607907269e-08,4.22949914432e-07,3.08391818931e-09,6.96462965086e-07,8.19684391786e-08,6.22669660725e-09,1.7601665112e-06,4.25470384135e-07,2.65618629699e-05,1.68874474973e-06,2.37438929578e-05,1.09651975956e-08,3.75315578836e-10,2.80452886392e-08,5.39452181128e-09,1.23029494313e-07,3.61760719487e-08,7.52579941052e-06,8.97951931433e-08,8.17952954668e-08,3.28468572284e-06,2.48960368133e-08,1.01889583323e-09,3.5766100525e-09,7.79190203127e-10,1.78409464771e-08,3.17122040861e-08,7.76848095548e-10,2.68566194268e-07,6.24270902613e-09,1.68287286231e-07,7.01311542197e-09,5.55307871482e-08,2.2028528126e-08,5.68778137033e-08,1.89846758521e-06,1.32493023696e-09,3.00498922744e-09,3.8118144638e-07,2.04452166559e-08,3.6278278781e-07,1.93425850254e-08,1.56622037812e-09,7.92338490823e-10,8.84238988632e-09,2.56895550111e-08,8.65221501043e-06,6.74571388417e-07,4.71152717648e-06,7.33592662501e-07,2.06920296893e-06,1.68978423769e-07,9.90846149289e-08,2.00261406481e-06
943,3.81887982013e-07,1.22837479827e-08,2.24996408794e-08,4.00539303756e-08,1.24087401981e-08,2.68088325017e-09,4.93160107144e-09,4.21929076834e-10,4.00342081636e-10,2.14698156932e-10,4.65381420974e-12,2.10786766496e-10,4.33187011118e-08,1.05662366182e-12,9.76698497721e-12,6.07880465766e-10,2.93528030694e-11,4.00882516585e-10,1.01807422551e-10,1.58522924233e-07,2.39441850196e-08,5.55597706627e-11,2.14795746128e-14,1.20432915225e-08,5.50382114845e-10,1.1355318264e-12,1.23645643508e-07,2.11388295833e-11,4.74392572446e-10,8.08229819709e-13,3.33412708997e-11,4.11254172826e-12,3.34841222707e-09,1.33211412344e-12,7.05849463583e-11,3.96654246154e-12,1.40997183751e-09,2.94357915186e-10,2.00058552076e-07,4.30896951767e-09,2.95719851865e-09,4.24814930458e-09,3.20313109813e-10,2.51525201891e-08,6.99922507265e-11,4.19472291701e-09,2.57719193051e-14,1.37560495172e-09,1.21218431481e-08,7.38552291263e-11,3.12258047702e-09,2.72963087766e-11,4.92953957126e-12,2.11361002927e-11,1.92696863312e-07,7.83972285331e-10,1.11210663925e-11,7.49370396978e-10,8.08902617818e-08,1.5562489713e-08,4.53381123258e-09,7.7254379668e-10,3.35714123469e-11,6.59542677351e-09,1.5855476873e-12,5.19661328979e-10,2.27179354733e-13,4.09869561302e-12,2.63346213368e-09,6.34117470966e-08,1.19976064405e-11,2.27674467766e-10,8.96156038052e-12,4.13579475531e-08,5.18289645751e-14,6.17487119295e-11,6.95177424557e-06,1.25717936019e-10,1.08516615155e-12,7.83262477594e-09,5.89488667268e-12,4.81420512349e-11,1.33620106251e-08,3.16878932891e-12,6.52866038637e-09,0.999991347016,5.37499124216e-10,4.95765309841e-08,9.35626047894e-15,5.37371688633e-08,1.35534554418e-09,8.19894864059e-12,3.39465846138e-11,4.39042122756e-13,4.00654836782e-09,1.50421466698e-09,3.59844170961e-08,4.31738683553e-11,1.06944874927e-08
945,1.15901326877e-07,3.10965648228e-07,6.13338217169e-07,5.55277455902e-08,1.3250639249e-09,1.66370652783e-09,4.6023392325e-06,4.93694914676e-06,8.6108674155e-08,1.62476843372e-08,1.0093909469e-09,3.40364529192e-07,1.71082973035e-06,1.93916977861e-06,5.12428607344e-08,5.67125532481e-08,8.27821014058e-10,0.000162896801126,1.96777051483e-09,6.71056222676e-05,5.09717558687e-09,4.65208371713e-10,7.10492989711e-10,5.49858882497e-11,4.09063373854e-09,5.382521403e-08,0.000127502652011,7.17446426644e-09,1.80382508867e-10,7.88601144273e-12,2.41241803807e-09,1.72323087668e-09,6.47071723672e-08,7.33593764653e-09,1.60651323985e-07,5.25941348322e-11,1.96729165657e-06,5.54717832107e-07,7.33885656436e-07,6.84219495049e-09,1.03726346228e-06,1.71287055305e-05,1.13522655246e-07,2.22677246109e-05,2.39960566569e-08,8.33981833556e-06,1.461481862e-12,0.99636472886,0.000115188970855,3.25260383118e-08,7.42890035904e-05,5.65021803275e-12,7.17909937685e-08,8.26783342865e-09,1.21746394991e-07,6.14935692514e-10,1.76849738032e-12,1.14902648435e-05,0.00138207415098,6.46330584955e-07,1.63938705012e-07,1.3033946883e-08,2.44347796735e-08,3.89433630248e-06,1.59681673341e-12,3.16871322643e-07,2.38524872441e-10,2.7100813066e-06,2.15399344336e-08,7.9787471694e-06,2.75580468519e-10,8.1918941492e-08,1.9054736113e-09,4.07013929117e-06,1.68451820709e-12,2.19050386888e-09,3.74934374004e-06,8.50387827084e-08,1.1532471687e-09,6.5318574999e-07,8.33599695611e-10,1.18170390208e-08,5.53480781465e-05,3.11335330598e-08,2.37262788924e-07,0.000274305337663,0.000306759999668,0.000773002531622,2.78618860016e-10,2.17310532578e-05,1.36754525632e-08,4.16593227342e-08,7.72225549762e-09,3.43194201088e-11,2.19078995161e-06,0.00016889087483,5.82862641013e-08,8.53577407698e-10,1.17042553567e-07
946,2.4489387387e-09,2.32220249909e-09,3.69661408952e-06,6.26868617857e-07,3.32570716848e-09,2.93659463062e-07,0.99998333612,4.62744723747e-08,1.65206595001e-07,6.20441430607e-09,6.48983820036e-11,1.8958404393e-08,1.10104966272e-08,5.18813152432e-10,2.55108930369e-09,9.59865626413e-09,2.14452092598e-11,2.18799874122e-08,1.49029328884e-10,1.48007098517e-07,4.16304490133e-09,4.23126225716e-11,1.42892685877e-07,6.56119574209e-09,1.39111138182e-08,6.36177798199e-08,1.11174644082e-08,2.87994673537e-09,5.48896016619e-08,5.05144178887e-09,1.83599434636e-07,1.09339515225e-08,6.17280484421e-09,2.30844994481e-08,1.11665843557e-08,2.29205476934e-09,2.34685938103e-07,2.42709584404e-07,1.84964323228e-09,2.36786363818e-08,1.59629312102e-07,8.78869810679e-11,5.61805516921e-09,5.52052566431e-08,4.96912514101e-08,1.45980317733e-06,2.07743450855e-11,1.56548711308e-07,1.06403493417e-11,3.81332186118e-12,5.67444794417e-08,2.99907455053e-09,7.65981716502e-09,6.05890316763e-12,1.54368125642e-10,4.38877147034e-09,9.67741926368e-14,3.28175942957e-08,1.31089191453e-08,1.68811055117e-08,1.85238506827e-07,6.26182233057e-09,4.82551194543e-09,3.65503054861e-10,9.80797375647e-13,3.5411033792e-09,8.41612976868e-11,1.48150567741e-08,1.48936516411e-10,9.35226999434e-09,4.08669593794e-10,3.82698359892e-09,1.94823910747e-10,6.28531590394e-09,4.71040948973e-14,4.56381837436e-13,5.3692058704e-08,2.23229461459e-09,3.45743039723e-08,2.50293591691e-08,4.62101428682e-07,3.53483130749e-08,7.56179471022e-06,2.97683577216e-11,2.06748325032e-08,1.82648659525e-08,8.85855964053e-10,8.72031075492e-09,6.54115000401e-13,2.40060046313e-08,1.32954376979e-08,2.11613649825e-10,3.01583884912e-08,1.15491258267e-10,5.89326133527e-09,6.30646823215e-10,8.18072422826e-09,2.03819383277e-11,3.05390498665e-10
947,1.15143530036e-07,1.35650222099e-07,8.06470158693e-06,1.64411059866e-06,4.36250269915e-08,4.95334082284e-07,2.36899843429e-05,1.58312876915e-06,1.4896518619e-07,9.97062824525e-09,6.79177984267e-07,4.48723970391e-07,3.34517286806e-07,3.37246527277e-07,3.11886853313e-06,1.41631474542e-07,2.7995524951e-10,7.19240571224e-06,6.79507387063e-09,1.31383552485e-06,1.0320822495e-07,1.85586007897e-07,3.0930654204e-07,2.28741469216e-08,2.44173588064e-07,4.53288102902e-08,5.10126411596e-06,2.839140611e-08,1.96968253323e-07,5.8084061332e-08,1.38166655644e-06,4.85118046342e-06,4.98725413106e-07,2.78154535331e-06,1.69073120824e-05,5.24083832326e-09,1.51315533041e-05,5.19587147027e-08,3.67736159999e-06,1.82229993743e-08,7.18625920307e-08,1.30700047889e-07,3.01750408145e-06,2.27576812741e-06,3.77207221397e-07,0.0205267267448,9.70868924767e-07,5.07295407207e-06,1.41708055313e-08,5.48522252423e-08,1.01820244546e-05,1.04229668667e-07,0.000592510193294,1.72126637443e-07,2.57945335523e-08,5.86196044533e-07,3.84231624856e-11,1.53749971222e-06,0.000204324018717,1.71628827271e-06,1.35773258246e-05,4.68208183174e-07,4.84598495731e-06,2.35614284916e-06,5.12146837525e-09,1.45768405088e-07,5.96948514528e-07,7.55275254067e-06,4.79035428935e-06,1.50021258008e-06,3.02611473006e-09,2.42956717318e-09,3.12369374241e-09,1.55116630178e-06,9.98200141014e-12,1.46817423512e-08,4.71120949724e-07,5.40679043078e-08,1.4422161574e-09,0.978361125009,4.74101876106e-06,0.000107405593235,9.29999629097e-07,9.44514426672e-06,7.68449942102e-07,2.62432268229e-06,7.17428894089e-07,5.59956322556e-08,1.27671804859e-09,1.14921340505e-06,4.86850487062e-07,2.21138732158e-07,8.72222060978e-06,1.09695617507e-08,8.43278193299e-06,7.45247361634e-08,4.06930551491e-06,2.92478148793e-09,1.00852542956e-07
950,9.36088195031e-07,8.80557074652e-08,0.998642738756,3.57619685925e-06,2.58675081912e-08,2.61589322762e-05,6.58304610789e-06,4.68177722865e-08,1.01697496829e-07,7.18398556644e-09,1.2129773885e-07,8.7255436759e-09,6.20561653833e-08,3.38557904764e-10,7.80088566662e-09,2.72107192067e-08,4.5192329609e-09,2.163290885e-08,1.41603032511e-09,1.39601731334e-06,2.57989427508e-08,8.7247928417e-06,8.85071726588e-09,6.38516209363e-07,4.86215024192e-07,3.47138338412e-07,9.00071964491e-09,1.23149687571e-05,3.01253859666e-08,3.03484073406e-08,4.31879174545e-06,0.00016680611912,3.13957743889e-07,1.63209700986e-07,6.21694343455e-05,7.27154830853e-09,1.30698844089e-06,2.5462897207e-07,4.11655766208e-07,9.68611300835e-07,0.00086699064331,2.08872714901e-08,2.30281159695e-05,1.09064193348e-06,1.94820252296e-06,3.74769970985e-06,8.43856635829e-11,6.27896658328e-08,1.35275982338e-11,2.55013707252e-09,5.70703687277e-06,1.53897880291e-08,5.09815603895e-09,1.30232699629e-12,8.13517228646e-08,1.46668282958e-08,3.69374404358e-10,6.13897091965e-07,3.40865080165e-06,1.37989994189e-05,1.28685265106e-06,4.19377130163e-06,1.67565978154e-08,2.5013399401e-08,2.23652373474e-09,5.73194788996e-08,1.16122990161e-07,2.71793092704e-07,2.63038500012e-05,8.44163672793e-08,2.62349478269e-09,2.75498539766e-10,2.93887984366e-06,3.67077533586e-07,1.93480226715e-11,1.89031217597e-09,5.31499816337e-06,3.11817434889e-07,2.00518720549e-09,5.89957468567e-07,2.23422314133e-09,6.51070204969e-05,2.54560013547e-07,4.2797250546e-08,1.01395562455e-06,1.21801244966e-06,5.00236406784e-08,2.23139018127e-05,2.44466186501e-10,2.28193239393e-07,1.95853851576e-06,1.31552273319e-09,1.81965859734e-09,9.2025544628e-11,1.94393650283e-06,1.71879166345e-08,1.11681038501e-06,1.34537899808e-07,9.19970590121e-07
953,2.12026572435e-09,5.52789504909e-08,9.40543425901e-08,4.41799616916e-07,2.15127511938e-07,5.10767761617e-07,4.73640140183e-06,6.06495670878e-07,1.78823775156e-08,2.84946219617e-08,2.17273385927e-07,1.84448251664e-07,1.15812144905e-07,6.02205605179e-06,5.58658562963e-08,2.37999336935e-06,1.20148363396e-07,7.80051708383e-09,1.35229524159e-06,2.20647685738e-07,1.23452264198e-08,1.28451741607e-06,0.999786796504,2.7860331975e-07,1.66901324809e-05,3.4207798287e-06,1.18875755098e-06,3.18413708585e-08,7.15654814614e-06,6.78742573575e-06,4.84346113232e-06,1.71816757207e-07,2.78130468198e-07,2.13136798091e-06,2.69018307211e-08,3.00980300862e-06,5.83073381199e-06,4.45564805828e-09,1.88150279024e-07,6.30167807776e-09,3.54903660988e-07,1.23758055762e-08,2.71457888852e-07,7.7258773287e-07,3.1548735091e-06,1.3761389498e-08,1.05499672568e-06,1.20884395837e-09,1.20363318382e-09,4.47101503818e-08,4.65270030612e-07,7.14422882081e-07,3.70813067529e-07,3.88434362138e-06,7.6155893261e-08,3.8708817601e-07,7.8342142033e-08,1.87658253908e-07,2.66956336864e-11,4.60995911224e-09,3.68003934228e-06,3.7387547754e-07,1.0629434505e-05,1.14796295931e-06,4.67163360637e-08,9.18687408296e-08,5.39204113833e-06,3.72822004097e-05,6.82236428464e-07,5.6716997557e-08,8.51391189665e-06,3.24507733975e-07,6.32519948439e-07,2.67171999589e-06,5.45858692914e-09,1.10682663151e-08,3.9156177289e-09,3.79626507423e-05,3.08765513383e-07,1.91644061015e-06,2.12251356715e-06,4.29774341056e-08,1.26414873255e-09,3.61552228957e-08,1.08942120233e-08,2.77871122187e-09,2.14662099568e-07,5.57118527562e-10,2.59359594018e-06,7.3502795363e-09,2.41804449906e-08,7.99503471466e-08,8.42366517294e-06,1.99829548397e-06,6.31591684639e-09,3.82689022453e-07,9.93031236298e-08,1.81492449536e-06,1.02972524211e-06
957,1.63651000892e-11,4.03870015513e-10,1.13560776412e-11,5.94411828123e-12,1.11532372755e-08,2.77428132332e-06,2.27264760997e-09,5.87922217835e-09,2.35002309514e-08,7.87774869654e-09,9.43123690221e-09,1.211592624e-11,7.46892342715e-12,2.28594581072e-09,6.98478963996e-12,3.11051773958e-10,1.89174496478e-09,4.57218453362e-15,7.99830140189e-08,3.0246510764e-11,7.29988079565e-10,5.05304740185e-11,1.33030746476e-07,3.98483205648e-13,6.8637387305e-12,8.43274134684e-10,1.55145971453e-10,3.95987831031e-13,6.65204891162e-10,5.85613299069e-14,1.19122685035e-13,1.03753851245e-09,6.58524776757e-12,2.30194039053e-08,3.49049422426e-16,0.999993655153,1.08098088071e-10,7.28990829283e-13,9.05867517507e-17,1.22180950971e-11,4.09671669487e-15,9.82982574772e-10,1.02258955667e-11,3.02616247206e-13,8.96777159955e-09,5.81773081283e-15,6.32890367632e-11,3.60907356127e-17,3.24211857639e-14,5.10207157756e-12,7.66413878695e-15,2.84525224043e-10,4.38169432929e-12,2.8635765804e-10,3.47593536166e-09,1.915386096e-09,8.11933677525e-09,2.14360101657e-15,2.65591160367e-18,6.40557650445e-14,1.49290536265e-12,2.95114471591e-12,5.10835278413e-11,2.35268353825e-08,2.08765754354e-09,3.27027539021e-10,3.16514549527e-10,4.00050664003e-15,1.23736612128e-15,1.20585149016e-11,3.49543926368e-07,1.84758043134e-09,2.17804078673e-11,1.3989779234e-10,5.00098460478e-09,1.68650488915e-10,3.44113253463e-12,5.47511566452e-10,2.44056159451e-07,6.49355973684e-11,2.28733103933e-06,1.55815127911e-16,2.02222769933e-15,8.0640257636e-11,1.01178528625e-12,5.09884053654e-17,1.50707107617e-13,3.45355563954e-17,1.38737454558e-09,1.72643198523e-13,2.12992477044e-13,1.69751019478e-09,1.37873642219e-07,1.85385928548e-07,5.92657113379e-15,2.32837252986e-12,2.70470019371e-14,2.09143075343e-10,1.29383762962e-11
964,4.52627977342e-09,8.58325272752e-12,2.23463478932e-08,7.05383629822e-08,3.27063226755e-10,1.34574233663e-09,3.05818976178e-09,2.33187699965e-11,5.32624936289e-10,2.36423455386e-10,1.6221160327e-07,5.42790846907e-09,1.49335730992e-09,8.87602950626e-10,8.9504656746e-10,3.8249985758e-10,1.35029406316e-09,1.00821949833e-09,9.30599168129e-07,5.6134264248e-09,1.3934898316e-08,1.62109733448e-08,9.59065737223e-09,1.16122636637e-08,6.26056827165e-06,1.44655923887e-07,3.28052238724e-08,3.78455150881e-09,8.13150908563e-09,2.75820938579e-10,2.42188487544e-07,2.46377627957e-07,2.01857485282e-09,6.63002904155e-10,2.24521569777e-09,1.67583261824e-09,1.8376019817e-08,3.39266326247e-10,2.48057942966e-10,4.1027312141e-10,1.56759437937e-07,2.85702680399e-10,5.21436638822e-09,0.999984071165,3.11196987718e-08,7.67296568382e-10,2.53238362912e-10,6.50705120486e-10,4.97088909128e-10,2.44087506122e-07,1.81025842551e-09,8.03501857595e-10,3.01769580617e-08,4.95218689474e-10,3.78552097743e-10,2.72629106072e-10,1.00082847371e-10,2.33169476462e-09,1.72311381849e-08,4.13141734465e-09,1.42540409445e-07,7.38204476633e-09,1.50646502997e-08,3.10714021872e-09,2.11255451989e-11,1.3960838832e-08,1.34327369976e-09,6.56052034284e-09,5.33950465591e-09,1.31384377778e-07,2.40125967226e-09,8.24221344683e-08,1.23092973146e-09,2.00655095328e-07,2.88696268056e-11,6.77997281389e-09,1.93303114303e-09,3.32024046354e-07,2.19915188352e-11,9.38828066644e-08,8.59993209262e-10,2.40264000188e-09,3.21478336981e-09,2.00837775654e-10,4.40983561764e-11,6.17881822803e-08,1.5190407425e-07,2.34439465601e-10,8.05126483838e-10,9.30340163427e-09,1.61245129141e-08,7.15084085715e-10,6.97278206097e-08,2.23742629042e-09,1.07697119635e-10,6.85679902589e-08,2.39240844488e-06,3.3489167348e-06,2.48969158244e-08
965,5.20897494712e-11,1.79682811488e-09,2.47358788478e-08,6.80497150433e-08,3.55184639131e-09,9.83902420946e-08,0.999991439957,6.80997113913e-08,2.09292686905e-07,6.76222783276e-09,4.74997625543e-11,9.56997535622e-10,9.58416065475e-09,1.36242776215e-08,4.15473891294e-09,2.65391164814e-08,9.2953628128e-12,6.47498270617e-09,8.5691149235e-11,4.69073115755e-07,6.75048708255e-10,5.9737038103e-12,9.68722199795e-07,9.06106731206e-10,4.37548317404e-09,1.04361087456e-09,2.10463720505e-09,3.88960822293e-10,1.15498256514e-08,6.86669133077e-09,4.88849830246e-09,7.266998222e-10,2.46091916508e-09,1.74908087511e-08,7.85776265134e-10,6.50799024495e-09,2.38149189519e-07,9.09605152612e-07,1.50840145449e-10,7.83746823915e-08,7.84537729408e-09,1.13511429621e-09,2.21901393305e-10,1.63265129066e-09,7.08867867472e-09,2.96357349623e-07,2.87867989155e-11,5.68211214056e-08,1.02079400324e-11,1.53910012477e-12,1.52526317774e-08,3.36507288365e-10,3.07695135388e-09,2.24328842508e-11,1.83432476794e-10,9.98947844371e-09,1.03406038986e-13,4.53493876476e-08,2.72952419391e-10,1.44632262101e-09,6.14724260966e-08,4.89993178194e-10,4.67540551518e-08,9.34865098838e-09,3.43908801686e-12,1.14721313498e-09,4.24062924366e-11,4.13484999441e-08,1.3749716456e-10,3.02659559289e-09,7.42579333367e-10,4.25763184751e-09,2.10454375966e-11,1.08023559933e-09,3.59510081508e-14,2.96745282554e-13,1.82041239829e-08,4.39425523044e-09,6.93778031103e-08,5.52021202174e-08,2.25986978364e-06,6.85389597321e-09,2.19005482406e-06,6.04600228606e-11,4.18497649462e-09,9.78972833944e-10,9.65156012154e-10,3.56698958248e-10,1.42433474319e-12,8.92614787601e-09,1.70750063084e-09,1.22624439215e-10,4.66380573139e-08,6.62359251386e-10,1.96787800136e-09,1.33110485141e-09,4.07472889734e-09,7.4071133033e-12,9.52486267201e-11
